indicator,level,name,year,grp,estimate,moe,share,sharemoe
age,4_towns,Hartford,2017,total_pop,124390,85,NA,NA
age,4_towns,Hartford,2017,ages0_17,30396,972,0.244,0.008
age,4_towns,Hartford,2017,ages65plus,12870,639,0.103,0.005
age,4_towns,Hartland,2017,total_pop,2083,140,NA,NA
age,4_towns,Hartland,2017,ages0_17,461,85,0.221,0.038
age,4_towns,Hartland,2017,ages65plus,344,57,0.165,0.025
age,4_towns,Harwinton,2017,total_pop,5526,36,NA,NA
age,4_towns,Harwinton,2017,ages0_17,1185,202,0.214,0.037
age,4_towns,Harwinton,2017,ages65plus,1040,150,0.188,0.027
age,4_towns,Hebron,2017,total_pop,9550,19,NA,NA
age,4_towns,Hebron,2017,ages0_17,2187,292,0.229,0.031
age,4_towns,Hebron,2017,ages65plus,1362,191,0.143,0.02
age,4_towns,Kent,2017,total_pop,2853,22,NA,NA
age,4_towns,Kent,2017,ages0_17,583,185,0.204,0.065
age,4_towns,Kent,2017,ages65plus,731,136,0.256,0.048
age,4_towns,Killingly,2017,total_pop,17160,20,NA,NA
age,4_towns,Killingly,2017,ages0_17,3727,430,0.217,0.025
age,4_towns,Killingly,2017,ages65plus,2564,319,0.149,0.019
age,4_towns,Killingworth,2017,total_pop,6441,19,NA,NA
age,4_towns,Killingworth,2017,ages0_17,1379,258,0.214,0.04
age,4_towns,Killingworth,2017,ages65plus,1334,215,0.207,0.033
age,4_towns,Lebanon,2017,total_pop,7242,17,NA,NA
age,4_towns,Lebanon,2017,ages0_17,1443,240,0.199,0.033
age,4_towns,Lebanon,2017,ages65plus,1194,195,0.165,0.027
age,4_towns,Ledyard,2017,total_pop,14926,22,NA,NA
age,4_towns,Ledyard,2017,ages0_17,3340,410,0.224,0.027
age,4_towns,Ledyard,2017,ages65plus,2076,277,0.139,0.019
age,4_towns,Lisbon,2017,total_pop,4300,16,NA,NA
age,4_towns,Lisbon,2017,ages0_17,739,144,0.172,0.033
age,4_towns,Lisbon,2017,ages65plus,753,130,0.175,0.03
age,4_towns,Litchfield,2017,total_pop,8252,19,NA,NA
age,4_towns,Litchfield,2017,ages0_17,1503,216,0.182,0.026
age,4_towns,Litchfield,2017,ages65plus,2063,227,0.25,0.028
age,4_towns,Lyme,2017,total_pop,2423,99,NA,NA
age,4_towns,Lyme,2017,ages0_17,367,73,0.151,0.029
age,4_towns,Lyme,2017,ages65plus,784,113,0.324,0.045
age,4_towns,Madison,2017,total_pop,18247,20,NA,NA
age,4_towns,Madison,2017,ages0_17,4686,487,0.257,0.027
age,4_towns,Madison,2017,ages65plus,4277,378,0.234,0.021
age,4_towns,Manchester,2017,total_pop,58172,45,NA,NA
age,4_towns,Manchester,2017,ages0_17,12690,899,0.218,0.015
age,4_towns,Manchester,2017,ages65plus,8219,494,0.141,0.008
age,4_towns,Mansfield,2017,total_pop,26019,25,NA,NA
age,4_towns,Mansfield,2017,ages0_17,2229,288,0.086,0.011
age,4_towns,Mansfield,2017,ages65plus,2173,244,0.084,0.009
age,4_towns,Marlborough,2017,total_pop,6420,18,NA,NA
age,4_towns,Marlborough,2017,ages0_17,1384,296,0.216,0.046
age,4_towns,Marlborough,2017,ages65plus,1029,192,0.16,0.03
age,4_towns,Meriden,2017,total_pop,60241,33,NA,NA
age,4_towns,Meriden,2017,ages0_17,10538,831,0.175,0.014
age,4_towns,Meriden,2017,ages65plus,9912,622,0.165,0.01
age,4_towns,Middlebury,2017,total_pop,7658,34,NA,NA
age,4_towns,Middlebury,2017,ages0_17,1566,201,0.204,0.026
age,4_towns,Middlebury,2017,ages65plus,1553,193,0.203,0.025
age,4_towns,Middlefield,2017,total_pop,4402,18,NA,NA
age,4_towns,Middlefield,2017,ages0_17,835,170,0.19,0.039
age,4_towns,Middlefield,2017,ages65plus,815,132,0.185,0.03
age,4_towns,Middletown,2017,total_pop,46747,35,NA,NA
age,4_towns,Middletown,2017,ages0_17,8091,563,0.173,0.012
age,4_towns,Middletown,2017,ages65plus,6750,493,0.144,0.011
age,4_towns,Milford,2017,total_pop,53867,29,NA,NA
age,4_towns,Milford,2017,ages0_17,9703,627,0.18,0.012
age,4_towns,Milford,2017,ages65plus,9808,574,0.182,0.011
age,4_towns,Monroe,2017,total_pop,19766,38,NA,NA
age,4_towns,Monroe,2017,ages0_17,4916,561,0.249,0.028
age,4_towns,Monroe,2017,ages65plus,2894,344,0.146,0.017
age,4_towns,Montville,2017,total_pop,19384,26,NA,NA
age,4_towns,Montville,2017,ages0_17,3262,398,0.168,0.021
age,4_towns,Montville,2017,ages65plus,3199,363,0.165,0.019
age,4_towns,Morris,2017,total_pop,2367,166,NA,NA
age,4_towns,Morris,2017,ages0_17,481,78,0.203,0.03
age,4_towns,Morris,2017,ages65plus,403,76,0.17,0.03
age,4_towns,Naugatuck,2017,total_pop,31649,41,NA,NA
age,4_towns,Naugatuck,2017,ages0_17,7255,769,0.229,0.024
age,4_towns,Naugatuck,2017,ages65plus,4717,459,0.149,0.015
age,4_towns,New Britain,2017,total_pop,73069,33,NA,NA
age,4_towns,New Britain,2017,ages0_17,16675,865,0.228,0.012
age,4_towns,New Britain,2017,ages65plus,9607,601,0.131,0.008
age,4_towns,New Canaan,2017,total_pop,20357,26,NA,NA
age,4_towns,New Canaan,2017,ages0_17,6020,498,0.296,0.024
age,4_towns,New Canaan,2017,ages65plus,3172,363,0.156,0.018
age,4_towns,New Fairfield,2017,total_pop,14091,25,NA,NA
age,4_towns,New Fairfield,2017,ages0_17,3189,348,0.226,0.025
age,4_towns,New Fairfield,2017,ages65plus,2310,242,0.164,0.017
age,4_towns,New Hartford,2017,total_pop,6794,18,NA,NA
age,4_towns,New Hartford,2017,ages0_17,1712,301,0.252,0.044
age,4_towns,New Hartford,2017,ages65plus,1065,217,0.157,0.032
age,4_towns,New Haven,2017,total_pop,130884,56,NA,NA
age,4_towns,New Haven,2017,ages0_17,28955,1173,0.221,0.009
age,4_towns,New Haven,2017,ages65plus,13683,746,0.105,0.006
age,4_towns,New London,2017,total_pop,27147,91,NA,NA
age,4_towns,New London,2017,ages0_17,5141,504,0.189,0.019
age,4_towns,New London,2017,ages65plus,3038,351,0.112,0.013
age,4_towns,New Milford,2017,total_pop,27380,27,NA,NA
age,4_towns,New Milford,2017,ages0_17,5451,486,0.199,0.018
age,4_towns,New Milford,2017,ages65plus,4043,360,0.148,0.013
age,4_towns,Newington,2017,total_pop,30603,33,NA,NA
age,4_towns,Newington,2017,ages0_17,5780,442,0.189,0.014
age,4_towns,Newington,2017,ages65plus,6401,429,0.209,0.014
age,4_towns,Newtown,2017,total_pop,28030,30,NA,NA
age,4_towns,Newtown,2017,ages0_17,6857,456,0.245,0.016
age,4_towns,Newtown,2017,ages65plus,4375,360,0.156,0.013
age,4_towns,Norfolk,2017,total_pop,1442,154,NA,NA
age,4_towns,Norfolk,2017,ages0_17,265,68,0.184,0.043
age,4_towns,Norfolk,2017,ages65plus,379,55,0.263,0.026
age,4_towns,North Branford,2017,total_pop,14275,33,NA,NA
age,4_towns,North Branford,2017,ages0_17,2521,398,0.177,0.028
age,4_towns,North Branford,2017,ages65plus,3007,372,0.211,0.026
age,4_towns,North Canaan,2017,total_pop,3331,17,NA,NA
age,4_towns,North Canaan,2017,ages0_17,536,126,0.161,0.038
age,4_towns,North Canaan,2017,ages65plus,792,148,0.238,0.044
age,4_towns,North Haven,2017,total_pop,23877,28,NA,NA
age,4_towns,North Haven,2017,ages0_17,4692,492,0.197,0.021
age,4_towns,North Haven,2017,ages65plus,4947,411,0.207,0.017
age,4_towns,North Stonington,2017,total_pop,5255,19,NA,NA
age,4_towns,North Stonington,2017,ages0_17,1130,235,0.215,0.045
age,4_towns,North Stonington,2017,ages65plus,755,175,0.144,0.033
age,4_towns,Norwalk,2017,total_pop,88537,46,NA,NA
age,4_towns,Norwalk,2017,ages0_17,18624,869,0.21,0.01
age,4_towns,Norwalk,2017,ages65plus,12557,663,0.142,0.007
age,4_towns,Norwich,2017,total_pop,39875,46,NA,NA
age,4_towns,Norwich,2017,ages0_17,9202,665,0.231,0.017
age,4_towns,Norwich,2017,ages65plus,5962,501,0.15,0.013
age,4_towns,Old Lyme,2017,total_pop,7494,22,NA,NA
age,4_towns,Old Lyme,2017,ages0_17,1432,208,0.191,0.028
age,4_towns,Old Lyme,2017,ages65plus,2077,230,0.277,0.031
age,4_towns,Old Saybrook,2017,total_pop,10162,18,NA,NA
age,4_towns,Old Saybrook,2017,ages0_17,1971,327,0.194,0.032
age,4_towns,Old Saybrook,2017,ages65plus,2530,304,0.249,0.03
age,4_towns,Orange,2017,total_pop,13981,26,NA,NA
age,4_towns,Orange,2017,ages0_17,3069,331,0.22,0.024
age,4_towns,Orange,2017,ages65plus,2943,272,0.21,0.019
age,4_towns,Oxford,2017,total_pop,12972,22,NA,NA
age,4_towns,Oxford,2017,ages0_17,3104,409,0.239,0.032
age,4_towns,Oxford,2017,ages65plus,2150,311,0.166,0.024
age,4_towns,Plainfield,2017,total_pop,15138,29,NA,NA
age,4_towns,Plainfield,2017,ages0_17,3140,428,0.207,0.028
age,4_towns,Plainfield,2017,ages65plus,2688,343,0.178,0.023
age,4_towns,Plainville,2017,total_pop,17805,37,NA,NA
age,4_towns,Plainville,2017,ages0_17,3303,415,0.186,0.023
age,4_towns,Plainville,2017,ages65plus,3041,329,0.171,0.018
age,4_towns,Plymouth,2017,total_pop,11888,36,NA,NA
age,4_towns,Plymouth,2017,ages0_17,2110,298,0.177,0.025
age,4_towns,Plymouth,2017,ages65plus,1917,243,0.161,0.02
age,4_towns,Pomfret,2017,total_pop,4184,36,NA,NA
age,4_towns,Pomfret,2017,ages0_17,919,185,0.22,0.044
age,4_towns,Pomfret,2017,ages65plus,642,125,0.153,0.03
age,4_towns,Portland,2017,total_pop,9391,44,NA,NA
age,4_towns,Portland,2017,ages0_17,1920,308,0.204,0.033
age,4_towns,Portland,2017,ages65plus,1906,288,0.203,0.031
age,4_towns,Preston,2017,total_pop,4693,21,NA,NA
age,4_towns,Preston,2017,ages0_17,895,164,0.191,0.035
age,4_towns,Preston,2017,ages65plus,896,149,0.191,0.032
age,4_towns,Prospect,2017,total_pop,9748,23,NA,NA
age,4_towns,Prospect,2017,ages0_17,1891,308,0.194,0.032
age,4_towns,Prospect,2017,ages65plus,1864,260,0.191,0.027
age,4_towns,Putnam,2017,total_pop,9395,21,NA,NA
age,4_towns,Putnam,2017,ages0_17,1767,326,0.188,0.035
age,4_towns,Putnam,2017,ages65plus,1604,253,0.171,0.027
age,4_towns,Redding,2017,total_pop,9274,51,NA,NA
age,4_towns,Redding,2017,ages0_17,2144,269,0.231,0.029
age,4_towns,Redding,2017,ages65plus,1776,227,0.192,0.024
age,4_towns,Ridgefield,2017,total_pop,25206,54,NA,NA
age,4_towns,Ridgefield,2017,ages0_17,7144,527,0.283,0.021
age,4_towns,Ridgefield,2017,ages65plus,4072,378,0.162,0.015
age,4_towns,Rocky Hill,2017,total_pop,20015,28,NA,NA
age,4_towns,Rocky Hill,2017,ages0_17,3418,429,0.171,0.021
age,4_towns,Rocky Hill,2017,ages65plus,4226,437,0.211,0.022
age,4_towns,Roxbury,2017,total_pop,2231,194,NA,NA
age,4_towns,Roxbury,2017,ages0_17,425,76,0.19,0.03
age,4_towns,Roxbury,2017,ages65plus,548,80,0.246,0.029
age,4_towns,Salem,2017,total_pop,4162,50,NA,NA
age,4_towns,Salem,2017,ages0_17,937,193,0.225,0.046
age,4_towns,Salem,2017,ages65plus,639,128,0.154,0.031
age,4_towns,Salisbury,2017,total_pop,3658,20,NA,NA
age,4_towns,Salisbury,2017,ages0_17,539,149,0.147,0.041
age,4_towns,Salisbury,2017,ages65plus,1215,199,0.332,0.054
age,4_towns,Scotland,2017,total_pop,1691,142,NA,NA
age,4_towns,Scotland,2017,ages0_17,357,69,0.211,0.037
age,4_towns,Scotland,2017,ages65plus,204,52,0.121,0.029
age,4_towns,Seymour,2017,total_pop,16579,26,NA,NA
age,4_towns,Seymour,2017,ages0_17,3845,465,0.232,0.028
age,4_towns,Seymour,2017,ages65plus,2236,280,0.135,0.017
age,4_towns,Sharon,2017,total_pop,2733,22,NA,NA
age,4_towns,Sharon,2017,ages0_17,273,102,0.1,0.037
age,4_towns,Sharon,2017,ages65plus,984,186,0.36,0.068
age,4_towns,Shelton,2017,total_pop,41282,27,NA,NA
age,4_towns,Shelton,2017,ages0_17,7646,555,0.185,0.013
age,4_towns,Shelton,2017,ages65plus,8417,584,0.204,0.014
age,4_towns,Sherman,2017,total_pop,3654,29,NA,NA
age,4_towns,Sherman,2017,ages0_17,723,159,0.198,0.043
age,4_towns,Sherman,2017,ages65plus,766,128,0.21,0.035
age,4_towns,Simsbury,2017,total_pop,24307,34,NA,NA
age,4_towns,Simsbury,2017,ages0_17,5907,441,0.243,0.018
age,4_towns,Simsbury,2017,ages65plus,4012,316,0.165,0.013
age,4_towns,Somers,2017,total_pop,11284,20,NA,NA
age,4_towns,Somers,2017,ages0_17,1902,250,0.169,0.022
age,4_towns,Somers,2017,ages65plus,1902,214,0.169,0.019
age,4_towns,South Windsor,2017,total_pop,25802,32,NA,NA
age,4_towns,South Windsor,2017,ages0_17,5719,451,0.222,0.017
age,4_towns,South Windsor,2017,ages65plus,4435,406,0.172,0.016
age,4_towns,Southbury,2017,total_pop,19675,34,NA,NA
age,4_towns,Southbury,2017,ages0_17,4187,425,0.213,0.022
age,4_towns,Southbury,2017,ages65plus,5542,435,0.282,0.022
age,4_towns,Southington,2017,total_pop,43817,27,NA,NA
age,4_towns,Southington,2017,ages0_17,8968,589,0.205,0.013
age,4_towns,Southington,2017,ages65plus,8733,536,0.199,0.012
age,4_towns,Sprague,2017,total_pop,2942,19,NA,NA
age,4_towns,Sprague,2017,ages0_17,577,104,0.196,0.035
age,4_towns,Sprague,2017,ages65plus,427,96,0.145,0.033
age,4_towns,Stafford,2017,total_pop,11901,28,NA,NA
age,4_towns,Stafford,2017,ages0_17,2389,280,0.201,0.024
age,4_towns,Stafford,2017,ages65plus,1755,234,0.147,0.02
age,4_towns,Stamford,2017,total_pop,128851,43,NA,NA
age,4_towns,Stamford,2017,ages0_17,26199,1110,0.203,0.009
age,4_towns,Stamford,2017,ages65plus,17805,848,0.138,0.007
age,4_towns,Sterling,2017,total_pop,3748,16,NA,NA
age,4_towns,Sterling,2017,ages0_17,933,198,0.249,0.053
age,4_towns,Sterling,2017,ages65plus,332,91,0.089,0.024
age,4_towns,Stonington,2017,total_pop,18483,23,NA,NA
age,4_towns,Stonington,2017,ages0_17,3220,307,0.174,0.017
age,4_towns,Stonington,2017,ages65plus,4535,316,0.245,0.017
age,4_towns,Stratford,2017,total_pop,52529,39,NA,NA
age,4_towns,Stratford,2017,ages0_17,9784,624,0.186,0.012
age,4_towns,Stratford,2017,ages65plus,10233,619,0.195,0.012
age,4_towns,Suffield,2017,total_pop,15675,22,NA,NA
age,4_towns,Suffield,2017,ages0_17,2962,389,0.189,0.025
age,4_towns,Suffield,2017,ages65plus,2338,271,0.149,0.017
age,4_towns,Thomaston,2017,total_pop,7668,26,NA,NA
age,4_towns,Thomaston,2017,ages0_17,1599,224,0.209,0.029
age,4_towns,Thomaston,2017,ages65plus,1266,188,0.165,0.025
age,4_towns,Thompson,2017,total_pop,9299,26,NA,NA
age,4_towns,Thompson,2017,ages0_17,1764,249,0.19,0.027
age,4_towns,Thompson,2017,ages65plus,1376,202,0.148,0.022
age,4_towns,Tolland,2017,total_pop,14838,39,NA,NA
age,4_towns,Tolland,2017,ages0_17,3531,424,0.238,0.029
age,4_towns,Tolland,2017,ages65plus,2052,282,0.138,0.019
age,4_towns,Torrington,2017,total_pop,35078,27,NA,NA
age,4_towns,Torrington,2017,ages0_17,6685,486,0.191,0.014
age,4_towns,Torrington,2017,ages65plus,6474,419,0.185,0.012
age,4_towns,Trumbull,2017,total_pop,36455,40,NA,NA
age,4_towns,Trumbull,2017,ages0_17,8830,601,0.242,0.016
age,4_towns,Trumbull,2017,ages65plus,6812,490,0.187,0.013
age,4_towns,Union,2017,total_pop,932,134,NA,NA
age,4_towns,Union,2017,ages0_17,164,51,0.176,0.049
age,4_towns,Union,2017,ages65plus,228,40,0.245,0.025
age,4_towns,Vernon,2017,total_pop,29182,31,NA,NA
age,4_towns,Vernon,2017,ages0_17,5203,478,0.178,0.016
age,4_towns,Vernon,2017,ages65plus,5179,389,0.177,0.013
age,4_towns,Voluntown,2017,total_pop,2570,18,NA,NA
age,4_towns,Voluntown,2017,ages0_17,488,109,0.19,0.042
age,4_towns,Voluntown,2017,ages65plus,414,82,0.161,0.032
age,4_towns,Wallingford,2017,total_pop,44991,31,NA,NA
age,4_towns,Wallingford,2017,ages0_17,7289,551,0.162,0.012
age,4_towns,Wallingford,2017,ages65plus,9198,606,0.204,0.013
age,4_towns,Warren,2017,total_pop,1467,108,NA,NA
age,4_towns,Warren,2017,ages0_17,275,48,0.187,0.03
age,4_towns,Warren,2017,ages65plus,310,45,0.211,0.026
age,4_towns,Washington,2017,total_pop,3489,19,NA,NA
age,4_towns,Washington,2017,ages0_17,496,112,0.142,0.032
age,4_towns,Washington,2017,ages65plus,976,156,0.28,0.045
age,4_towns,Waterbury,2017,total_pop,109250,42,NA,NA
age,4_towns,Waterbury,2017,ages0_17,27926,1189,0.256,0.011
age,4_towns,Waterbury,2017,ages65plus,14077,717,0.129,0.007
age,4_towns,Waterford,2017,total_pop,19200,49,NA,NA
age,4_towns,Waterford,2017,ages0_17,3523,379,0.183,0.02
age,4_towns,Waterford,2017,ages65plus,4307,358,0.224,0.019
age,4_towns,Watertown,2017,total_pop,21976,36,NA,NA
age,4_towns,Watertown,2017,ages0_17,4430,498,0.202,0.023
age,4_towns,Watertown,2017,ages65plus,3893,389,0.177,0.018
age,4_towns,West Hartford,2017,total_pop,63360,32,NA,NA
age,4_towns,West Hartford,2017,ages0_17,14514,676,0.229,0.011
age,4_towns,West Hartford,2017,ages65plus,11228,519,0.177,0.008
age,4_towns,West Haven,2017,total_pop,55044,35,NA,NA
age,4_towns,West Haven,2017,ages0_17,11369,885,0.207,0.016
age,4_towns,West Haven,2017,ages65plus,7250,523,0.132,0.01
age,4_towns,Westbrook,2017,total_pop,6927,15,NA,NA
age,4_towns,Westbrook,2017,ages0_17,885,203,0.128,0.029
age,4_towns,Westbrook,2017,ages65plus,1484,237,0.214,0.034
age,4_towns,Weston,2017,total_pop,10369,33,NA,NA
age,4_towns,Weston,2017,ages0_17,3189,297,0.308,0.029
age,4_towns,Weston,2017,ages65plus,1333,184,0.129,0.018
age,4_towns,Westport,2017,total_pop,27777,39,NA,NA
age,4_towns,Westport,2017,ages0_17,7664,514,0.276,0.019
age,4_towns,Westport,2017,ages65plus,4548,382,0.164,0.014
age,4_towns,Wethersfield,2017,total_pop,26395,29,NA,NA
age,4_towns,Wethersfield,2017,ages0_17,4937,428,0.187,0.016
age,4_towns,Wethersfield,2017,ages65plus,5294,429,0.201,0.016
age,4_towns,Willington,2017,total_pop,5916,45,NA,NA
age,4_towns,Willington,2017,ages0_17,907,241,0.153,0.041
age,4_towns,Willington,2017,ages65plus,802,184,0.136,0.031
age,4_towns,Wilton,2017,total_pop,18659,27,NA,NA
age,4_towns,Wilton,2017,ages0_17,5445,348,0.292,0.019
age,4_towns,Wilton,2017,ages65plus,2877,275,0.154,0.015
age,4_towns,Winchester,2017,total_pop,10894,19,NA,NA
age,4_towns,Winchester,2017,ages0_17,1587,299,0.146,0.027
age,4_towns,Winchester,2017,ages65plus,2305,351,0.212,0.032
age,4_towns,Windham,2017,total_pop,24839,28,NA,NA
age,4_towns,Windham,2017,ages0_17,4844,369,0.195,0.015
age,4_towns,Windham,2017,ages65plus,2993,331,0.12,0.013
age,4_towns,Windsor,2017,total_pop,29037,30,NA,NA
age,4_towns,Windsor,2017,ages0_17,5640,511,0.194,0.018
age,4_towns,Windsor,2017,ages65plus,5046,404,0.174,0.014
age,4_towns,Windsor Locks,2017,total_pop,12563,33,NA,NA
age,4_towns,Windsor Locks,2017,ages0_17,2292,324,0.182,0.026
age,4_towns,Windsor Locks,2017,ages65plus,2323,293,0.185,0.023
age,4_towns,Wolcott,2017,total_pop,16696,31,NA,NA
age,4_towns,Wolcott,2017,ages0_17,3427,482,0.205,0.029
age,4_towns,Wolcott,2017,ages65plus,2759,347,0.165,0.021
age,4_towns,Woodbridge,2017,total_pop,8907,24,NA,NA
age,4_towns,Woodbridge,2017,ages0_17,2086,273,0.234,0.031
age,4_towns,Woodbridge,2017,ages65plus,2046,301,0.23,0.034
age,4_towns,Woodbury,2017,total_pop,9686,28,NA,NA
age,4_towns,Woodbury,2017,ages0_17,2074,267,0.214,0.028
age,4_towns,Woodbury,2017,ages65plus,1957,246,0.202,0.025
age,4_towns,Woodstock,2017,total_pop,7827,21,NA,NA
age,4_towns,Woodstock,2017,ages0_17,1591,281,0.203,0.036
age,4_towns,Woodstock,2017,ages65plus,1482,266,0.189,0.034
sex,1_state,Connecticut,2017,total_pop,3594478,0,NA,NA
sex,1_state,Connecticut,2017,male,1754046,337,0.488,0
sex,1_state,Connecticut,2017,female,1840432,337,0.512,0
sex,2_counties,Fairfield County,2017,total_pop,947328,0,NA,NA
sex,2_counties,Fairfield County,2017,male,461380,136,0.487,0
sex,2_counties,Fairfield County,2017,female,485948,136,0.513,0
sex,2_counties,Hartford County,2017,total_pop,897417,0,NA,NA
sex,2_counties,Hartford County,2017,male,435729,115,0.486,0
sex,2_counties,Hartford County,2017,female,461688,115,0.514,0
sex,2_counties,Litchfield County,2017,total_pop,184454,0,NA,NA
sex,2_counties,Litchfield County,2017,male,91198,133,0.494,0.001
sex,2_counties,Litchfield County,2017,female,93256,133,0.506,0.001
sex,2_counties,Middlesex County,2017,total_pop,164110,0,NA,NA
sex,2_counties,Middlesex County,2017,male,80227,95,0.489,0.001
sex,2_counties,Middlesex County,2017,female,83883,95,0.511,0.001
sex,2_counties,New Haven County,2017,total_pop,862127,0,NA,NA
sex,2_counties,New Haven County,2017,male,415863,102,0.482,0
sex,2_counties,New Haven County,2017,female,446264,102,0.518,0
sex,2_counties,New London County,2017,total_pop,270772,0,NA,NA
sex,2_counties,New London County,2017,male,135581,75,0.501,0
sex,2_counties,New London County,2017,female,135191,75,0.499,0
sex,2_counties,Tolland County,2017,total_pop,151596,0,NA,NA
sex,2_counties,Tolland County,2017,male,76162,185,0.502,0.001
sex,2_counties,Tolland County,2017,female,75434,185,0.498,0.001
sex,2_counties,Windham County,2017,total_pop,116674,0,NA,NA
sex,2_counties,Windham County,2017,male,57906,126,0.496,0.001
sex,2_counties,Windham County,2017,female,58768,126,0.504,0.001
sex,3_regions,Greater Bridgeport,2017,total_pop,325554,98,NA,NA
sex,3_regions,Greater Bridgeport,2017,male,157193,1298,0.483,0.004
sex,3_regions,Greater Bridgeport,2017,female,168361,1300,0.517,0.004
sex,3_regions,Greater New Haven,2017,total_pop,465633,122,NA,NA
sex,3_regions,Greater New Haven,2017,male,223081,1986,0.479,0.004
sex,3_regions,Greater New Haven,2017,female,242552,1994,0.521,0.004
sex,3_regions,Greater Waterbury,2017,total_pop,335631,323,NA,NA
sex,3_regions,Greater Waterbury,2017,male,164915,1572,0.491,0.005
sex,3_regions,Greater Waterbury,2017,female,170716,1568,0.509,0.005
sex,3_regions,Lower Naugatuck Valley,2017,total_pop,140243,71,NA,NA
sex,3_regions,Lower Naugatuck Valley,2017,male,68511,1125,0.489,0.008
sex,3_regions,Lower Naugatuck Valley,2017,female,71732,1123,0.511,0.008
sex,4_towns,Andover,2017,total_pop,3179,133,NA,NA
sex,4_towns,Andover,2017,male,1479,126,0.465,0.035
sex,4_towns,Andover,2017,female,1700,136,0.535,0.036
sex,4_towns,Ansonia,2017,total_pop,18953,27,NA,NA
sex,4_towns,Ansonia,2017,male,9273,451,0.489,0.024
sex,4_towns,Ansonia,2017,female,9680,449,0.511,0.024
sex,4_towns,Ashford,2017,total_pop,4254,25,NA,NA
sex,4_towns,Ashford,2017,male,2249,179,0.529,0.042
sex,4_towns,Ashford,2017,female,2005,177,0.471,0.042
sex,4_towns,Avon,2017,total_pop,18381,27,NA,NA
sex,4_towns,Avon,2017,male,8777,243,0.478,0.013
sex,4_towns,Avon,2017,female,9604,243,0.522,0.013
sex,4_towns,Barkhamsted,2017,total_pop,3693,17,NA,NA
sex,4_towns,Barkhamsted,2017,male,1843,75,0.499,0.02
sex,4_towns,Barkhamsted,2017,female,1850,76,0.501,0.02
sex,4_towns,Beacon Falls,2017,total_pop,6108,18,NA,NA
sex,4_towns,Beacon Falls,2017,male,2785,259,0.456,0.042
sex,4_towns,Beacon Falls,2017,female,3323,259,0.544,0.042
sex,4_towns,Berlin,2017,total_pop,20584,23,NA,NA
sex,4_towns,Berlin,2017,male,10180,374,0.495,0.018
sex,4_towns,Berlin,2017,female,10404,375,0.505,0.018
sex,4_towns,Bethany,2017,total_pop,5526,19,NA,NA
sex,4_towns,Bethany,2017,male,2656,163,0.481,0.029
sex,4_towns,Bethany,2017,female,2870,164,0.519,0.03
sex,4_towns,Bethel,2017,total_pop,19526,44,NA,NA
sex,4_towns,Bethel,2017,male,9715,437,0.498,0.022
sex,4_towns,Bethel,2017,female,9811,443,0.502,0.023
sex,4_towns,Bethlehem,2017,total_pop,3490,25,NA,NA
